date,symbol,engine,regime,days_held,ml_rank_entry,ml_rank_now,ml_rank_delta,unrealized_pct,vix_now,portfolio_rank_mean,portfolio_rank_vel,portfolio_size,portfolio_corr,ann_vol
2017-04-04,ADBE,momentum,CHOPPY,8,0.899736147757256,0.8232189973614775,-0.07651715039577844,0.01804541107451668,12.380000114440918,0.9192612137203167,-0.01125769569041335,5,0.1063911876565545,0.13999254803516228
2017-04-04,INTU,momentum,CHOPPY,1,0.9868073878627969,0.9630606860158312,-0.0237467018469657,-0.002168040239511318,12.380000114440918,0.9192612137203167,-0.01125769569041335,5,0.1063911876565545,0.16903183106375608
2017-04-04,SHOP,meanrev,CHOPPY,1,0.9920844327176781,0.9076517150395779,-0.08443271767810023,0.005428430072418245,12.380000114440918,0.9192612137203167,-0.01125769569041335,5,0.1063911876565545,0.35
2017-04-05,NVDA,momentum,CHOPPY,12,0.9973614775725593,0.9947229551451188,-0.0026385224274405594,-0.08387318487215101,11.789999961853027,0.919085312225154,-0.00017590149516266695,6,0.0761265862118738,0.4325770229588433
2017-04-05,MSFT,momentum,CHOPPY,12,0.8891820580474934,0.7572559366754618,-0.13192612137203164,0.0010578131737526975,11.789999961853027,0.919085312225154,-0.00017590149516266695,6,0.0761265862118738,0.115056213251839
2017-04-05,ADBE,momentum,CHOPPY,9,0.899736147757256,0.8284960422163589,-0.0712401055408971,0.01687115233959726,11.789999961853027,0.919085312225154,-0.00017590149516266695,6,0.0761265862118738,0.13999254803516228
2017-04-05,INTU,momentum,CHOPPY,2,0.9868073878627969,0.9604221635883905,-0.02638522427440637,0.0023038798478143482,11.789999961853027,0.919085312225154,-0.00017590149516266695,6,0.0761265862118738,0.16903183106375608
2017-04-05,SHOP,meanrev,CHOPPY,2,0.9920844327176781,0.9762532981530343,-0.0158311345646438,-0.003961260338817427,11.789999961853027,0.919085312225154,-0.00017590149516266695,6,0.0761265862118738,0.35
2017-04-05,ET,meanrev,CHOPPY,0,0.9973614775725593,0.9973614775725593,0.0,-0.01292657694041163,11.789999961853027,0.919085312225154,-0.00017590149516266695,6,0.0761265862118738,0.35
2017-04-06,MSFT,momentum,CHOPPY,13,0.8891820580474934,0.7572559366754618,-0.13192612137203164,0.0036536893032604796,12.890000343322754,0.8923482849604222,-0.026737027264731816,5,0.1525169571365195,0.115056213251839
2017-04-06,ADBE,momentum,CHOPPY,10,0.899736147757256,0.8284960422163589,-0.0712401055408971,0.01890657396566969,12.890000343322754,0.8923482849604222,-0.026737027264731816,5,0.1525169571365195,0.13999254803516228
2017-04-06,INTU,momentum,CHOPPY,3,0.9868073878627969,0.9604221635883905,-0.02638522427440637,0.013139549944088749,12.890000343322754,0.8923482849604222,-0.026737027264731816,5,0.1525169571365195,0.16903183106375608
2017-04-06,AAPL,momentum,CHOPPY,0,0.9366754617414248,0.9366754617414248,0.0,-0.0024820050812606035,12.890000343322754,0.8923482849604222,-0.026737027264731816,5,0.1525169571365195,0.15563994693219185
2017-04-06,FTNT,meanrev,CHOPPY,0,0.978891820580475,0.978891820580475,0.0,0.0013448398408097458,12.890000343322754,0.8923482849604222,-0.026737027264731816,5,0.1525169571365195,0.35
2017-04-07,MSFT,momentum,CHOPPY,14,0.8891820580474934,0.8179419525065963,-0.0712401055408971,0.0028901757659094045,12.390000343322754,0.9120492524186455,0.019700967458223362,6,0.04578741926335668,0.115056213251839
2017-04-07,ADBE,momentum,CHOPPY,11,0.899736147757256,0.899736147757256,0.0,0.01945464101305629,12.390000343322754,0.9120492524186455,0.019700967458223362,6,0.04578741926335668,0.13999254803516228
2017-04-07,INTU,momentum,CHOPPY,4,0.9868073878627969,0.9366754617414248,-0.05013192612137207,0.018729417247705153,12.390000343322754,0.9120492524186455,0.019700967458223362,6,0.04578741926335668,0.16903183106375608
2017-04-07,AAPL,momentum,CHOPPY,0,0.9366754617414248,0.9155672823218998,-0.02110817941952503,-0.0047040088142188225,12.390000343322754,0.9120492524186455,0.019700967458223362,6,0.04578741926335668,0.15563994693219185
2017-04-07,FTNT,meanrev,CHOPPY,0,0.978891820580475,0.9050131926121372,-0.07387862796833777,0.006455128635097857,12.390000343322754,0.9120492524186455,0.019700967458223362,6,0.04578741926335668,0.35
2017-04-07,AEP,meanrev,CHOPPY,0,0.9973614775725593,0.9973614775725593,0.0,-0.0022232328911367854,12.390000343322754,0.9120492524186455,0.019700967458223362,6,0.04578741926335668,0.35
2017-04-10,MSFT,momentum,CHOPPY,17,0.8891820580474934,0.8179419525065963,-0.0712401055408971,0.0005997516496659677,12.869999885559082,0.9120492524186455,0.0,6,0.05218189302939825,0.115056213251839
2017-04-10,ADBE,momentum,CHOPPY,14,0.899736147757256,0.899736147757256,0.0,0.018984937519088523,12.869999885559082,0.9120492524186455,0.0,6,0.05218189302939825,0.13999254803516228
2017-04-10,INTU,momentum,CHOPPY,7,0.9868073878627969,0.9366754617414248,-0.05013192612137207,0.020105412847215183,12.869999885559082,0.9120492524186455,0.0,6,0.05218189302939825,0.16903183106375608
2017-04-10,AAPL,momentum,CHOPPY,3,0.9366754617414248,0.9155672823218998,-0.02110817941952503,-0.005884408565739303,12.869999885559082,0.9120492524186455,0.0,6,0.05218189302939825,0.15563994693219185
2017-04-10,FTNT,meanrev,CHOPPY,3,0.978891820580475,0.9050131926121372,-0.07387862796833777,0.0010758333973519506,12.869999885559082,0.9120492524186455,0.0,6,0.05218189302939825,0.35
2017-04-10,AEP,meanrev,CHOPPY,0,0.9973614775725593,0.9973614775725593,0.0,0.00044462396256293377,12.869999885559082,0.9120492524186455,0.0,6,0.05218189302939825,0.35
2017-04-11,MSFT,momentum,CHOPPY,18,0.8891820580474934,0.862796833773087,-0.02638522427440637,-0.00016364539187531916,14.050000190734863,0.9248021108179421,0.012752858399296518,6,0.09642734605412785,0.115056213251839
2017-04-11,ADBE,momentum,CHOPPY,15,0.899736147757256,0.9393139841688655,0.0395778364116095,0.017340855833565025,14.050000190734863,0.9248021108179421,0.012752858399296518,6,0.09642734605412785,0.13999254803516228
2017-04-11,INTU,momentum,CHOPPY,8,0.9868073878627969,0.8258575197889182,-0.16094986807387868,0.02062137839149057,14.050000190734863,0.9248021108179421,0.012752858399296518,6,0.09642734605412785,0.16903183106375608
2017-04-11,AAPL,momentum,CHOPPY,4,0.9366754617414248,0.9313984168865436,-0.00527704485488123,-0.016577510165434527,14.050000190734863,0.9248021108179421,0.012752858399296518,6,0.09642734605412785,0.15563994693219185
2017-04-11,AEP,meanrev,CHOPPY,1,0.9973614775725593,0.9894459102902374,-0.0079155672823219,-0.0011857392857159011,14.050000190734863,0.9248021108179421,0.012752858399296518,6,0.09642734605412785,0.35
2017-04-11,ET,meanrev,CHOPPY,0,1.0,1.0,0.0,0.0,14.050000190734863,0.9248021108179421,0.012752858399296518,6,0.09642734605412785,0.35
2017-04-12,MSFT,momentum,CHOPPY,19,0.8891820580474934,0.862796833773087,-0.02638522427440637,-0.003980980087011118,15.06999969482422,0.9118733509234829,-0.012928759894459185,5,0.2548656202864197,0.115056213251839
2017-04-12,ADBE,momentum,CHOPPY,16,0.899736147757256,0.9393139841688655,0.0395778364116095,0.012878553184234925,15.06999969482422,0.9118733509234829,-0.012928759894459185,5,0.2548656202864197,0.13999254803516228
2017-04-12,INTU,momentum,CHOPPY,9,0.9868073878627969,0.8258575197889182,-0.16094986807387868,0.013311582199567951,15.06999969482422,0.9118733509234829,-0.012928759894459185,5,0.2548656202864197,0.16903183106375608
2017-04-12,AAPL,momentum,CHOPPY,5,0.9366754617414248,0.9313984168865436,-0.00527704485488123,-0.015397110413914047,15.06999969482422,0.9118733509234829,-0.012928759894459185,5,0.2548656202864197,0.15563994693219185
2017-04-12,ET,meanrev,CHOPPY,0,1.0,1.0,0.0,-0.007936487913111287,15.06999969482422,0.9118733509234829,-0.012928759894459185,5,0.2548656202864197,0.35
2017-04-13,MSFT,momentum,CHOPPY,20,0.8891820580474934,0.7467018469656992,-0.1424802110817942,-0.008256492802043434,15.770000457763672,0.8817062445030782,-0.030167106420404655,6,0.3739463725554534,0.115056213251839
2017-04-13,ADBE,momentum,CHOPPY,17,0.899736147757256,0.9076517150395779,0.0079155672823219,0.010295064510775895,15.770000457763672,0.8817062445030782,-0.030167106420404655,6,0.3739463725554534,0.13999254803516228
2017-04-13,INTU,momentum,CHOPPY,10,0.9868073878627969,0.7651715039577837,-0.2216358839050132,0.013827547743843581,15.770000457763672,0.8817062445030782,-0.030167106420404655,6,0.3739463725554534,0.16903183106375608
2017-04-13,AAPL,momentum,CHOPPY,6,0.9366754617414248,0.8839050131926122,-0.05277044854881263,-0.020604812468194154,15.770000457763672,0.8817062445030782,-0.030167106420404655,6,0.3739463725554534,0.15563994693219185
2017-04-13,ET,meanrev,CHOPPY,1,1.0,0.9973614775725593,-0.0026385224274406704,-0.0264550269889837,15.770000457763672,0.8817062445030782,-0.030167106420404655,6,0.3739463725554534,0.35
2017-04-13,COF,meanrev,CHOPPY,0,0.9894459102902374,0.9894459102902374,0.0,0.005460347505752344,15.770000457763672,0.8817062445030782,-0.030167106420404655,6,0.3739463725554534,0.35
2017-04-17,ADBE,momentum,CHOPPY,21,0.899736147757256,0.9076517150395779,0.0079155672823219,0.017654071133967743,15.960000038146973,0.8885224274406333,0.006816182937555038,4,0.4501048652559594,0.13999254803516228
2017-04-17,INTU,momentum,CHOPPY,14,0.9868073878627969,0.7651715039577837,-0.2216358839050132,0.020277379491613092,15.960000038146973,0.8885224274406333,0.006816182937555038,4,0.4501048652559594,0.16903183106375608
2017-04-17,AAPL,momentum,CHOPPY,10,0.9366754617414248,0.8839050131926122,-0.05277044854881263,-0.015188810807820407,15.960000038146973,0.8885224274406333,0.006816182937555038,4,0.4501048652559594,0.15563994693219185
2017-04-17,ET,meanrev,CHOPPY,5,1.0,0.9973614775725593,-0.0026385224274406704,-0.011111062894771977,15.960000038146973,0.8885224274406333,0.006816182937555038,4,0.4501048652559594,0.35
2017-04-18,INTU,momentum,CHOPPY,15,0.9868073878627969,0.7044854881266491,-0.28232189973614774,0.026383212339505125,14.65999984741211,0.8555408970976254,-0.03298153034300788,4,0.40817530191609386,0.16903183106375608
2017-04-18,AAPL,momentum,CHOPPY,11,0.9366754617414248,0.7994722955145118,-0.13720316622691298,-0.019563314437725944,14.65999984741211,0.8555408970976254,-0.03298153034300788,4,0.40817530191609386,0.15563994693219185
2017-04-18,ET,meanrev,CHOPPY,6,1.0,0.9947229551451188,-0.00527704485488123,-0.017989426425942444,14.65999984741211,0.8555408970976254,-0.03298153034300788,4,0.40817530191609386,0.35
2017-04-18,TEAM,momentum,CHOPPY,0,0.9234828496042217,0.9234828496042217,0.0,-0.0016799766867153373,14.65999984741211,0.8555408970976254,-0.03298153034300788,4,0.40817530191609386,0.17169238671564213
2017-04-19,INTU,momentum,CHOPPY,16,0.9868073878627969,0.7044854881266491,-0.28232189973614774,0.023115321207291217,14.420000076293944,0.8555408970976254,0.0,4,0.4792014783779818,0.16903183106375608
2017-04-19,AAPL,momentum,CHOPPY,12,0.9366754617414248,0.7994722955145118,-0.13720316622691298,-0.023174017528298285,14.420000076293944,0.8555408970976254,0.0,4,0.4792014783779818,0.15563994693219185
2017-04-19,ET,meanrev,CHOPPY,7,1.0,0.9947229551451188,-0.00527704485488123,-0.024338576389263827,14.420000076293944,0.8555408970976254,0.0,4,0.4792014783779818,0.35
2017-04-19,TEAM,momentum,CHOPPY,0,0.9234828496042217,0.9234828496042217,0.0,0.005904593618462091,14.420000076293944,0.8555408970976254,0.0,4,0.4792014783779818,0.17169238671564213
2017-04-20,INTU,momentum,CHOPPY,17,0.9868073878627969,0.9604221635883905,-0.02638522427440637,0.017095438876057488,14.93000030517578,0.9398416886543535,0.0843007915567281,5,0.10189346624742349,0.16903183106375608
2017-04-20,AAPL,momentum,CHOPPY,13,0.9366754617414248,0.8522427440633246,-0.08443271767810023,-0.010953208898967138,14.93000030517578,0.9398416886543535,0.0843007915567281,5,0.10189346624742349,0.15563994693219185
2017-04-20,TEAM,momentum,CHOPPY,1,0.9234828496042217,0.9841688654353562,0.06068601583113453,-0.011792737093618574,14.93000030517578,0.9398416886543535,0.0843007915567281,5,0.10189346624742349,0.17169238671564213
2017-04-20,ADBE,momentum,CHOPPY,0,0.9050131926121372,0.9050131926121372,0.0,-0.005175315181314888,14.93000030517578,0.9398416886543535,0.0843007915567281,5,0.10189346624742349,0.11730385570631163
2017-04-20,CMS,meanrev,CHOPPY,0,0.9973614775725593,0.9973614775725593,0.0,0.0,14.93000030517578,0.9398416886543535,0.0843007915567281,5,0.10189346624742349,0.35
2017-04-21,INTU,momentum,CHOPPY,18,0.9868073878627969,0.9604221635883905,-0.02638522427440637,0.017869452803552167,14.149999618530272,0.9398416886543535,0.0,5,0.09678547626996539,0.16903183106375608
2017-04-21,AAPL,momentum,CHOPPY,14,0.9366754617414248,0.8522427440633246,-0.08443271767810023,-0.01213360865048762,14.149999618530272,0.9398416886543535,0.0,5,0.09678547626996539,0.15563994693219185
2017-04-21,TEAM,momentum,CHOPPY,2,0.9234828496042217,0.9841688654353562,0.06068601583113453,-0.0032600728964914706,14.149999618530272,0.9398416886543535,0.0,5,0.09678547626996539,0.17169238671564213
2017-04-21,ADBE,momentum,CHOPPY,0,0.9050131926121372,0.9050131926121372,0.0,-0.004418287774557659,14.149999618530272,0.9398416886543535,0.0,5,0.09678547626996539,0.11730385570631163
2017-04-21,CMS,meanrev,CHOPPY,0,0.9973614775725593,0.9973614775725593,0.0,0.008255219419992384,14.149999618530272,0.9398416886543535,0.0,5,0.09678547626996539,0.35
2017-04-24,INTU,momentum,CHOPPY,21,0.9868073878627969,0.9313984168865436,-0.0554089709762533,0.021309376191245646,14.630000114440918,0.904485488126649,-0.035356200527704496,5,0.06603739853033783,0.16903183106375608
2017-04-24,AAPL,momentum,CHOPPY,17,0.9366754617414248,0.8100263852242744,-0.1266490765171504,-0.0026209068023128747,14.630000114440918,0.904485488126649,-0.035356200527704496,5,0.06603739853033783,0.15563994693219185
2017-04-24,TEAM,momentum,CHOPPY,5,0.9234828496042217,0.8337730870712401,-0.08970976253298157,0.011909067713863386,14.630000114440918,0.904485488126649,-0.035356200527704496,5,0.06603739853033783,0.17169238671564213
2017-04-24,ADBE,momentum,CHOPPY,3,0.9050131926121372,0.9498680738786279,0.04485488126649073,0.005952317762258184,14.630000114440918,0.904485488126649,-0.035356200527704496,5,0.06603739853033783,0.11730385570631163
2017-04-24,WELL,meanrev,CHOPPY,0,0.9973614775725593,0.9973614775725593,0.0,0.00013797953545626758,14.630000114440918,0.904485488126649,-0.035356200527704496,5,0.06603739853033783,0.35
2017-04-25,AAPL,momentum,CHOPPY,18,0.9366754617414248,0.8100263852242744,-0.1266490765171504,0.00355889539739407,10.84000015258789,0.8977572559366754,-0.0067282321899735376,4,0.08470831497304947,0.15563994693219185
2017-04-25,TEAM,momentum,CHOPPY,6,0.9234828496042217,0.8337730870712401,-0.08970976253298157,0.029290367128627492,10.84000015258789,0.8977572559366754,-0.0067282321899735376,4,0.08470831497304947,0.17169238671564213
2017-04-25,ADBE,momentum,CHOPPY,4,0.9050131926121372,0.9498680738786279,0.04485488126649073,0.010494251190471147,10.84000015258789,0.8977572559366754,-0.0067282321899735376,4,0.08470831497304947,0.11730385570631163
2017-04-25,WELL,meanrev,CHOPPY,0,0.9973614775725593,0.9973614775725593,0.0,0.002483105400472709,10.84000015258789,0.8977572559366754,-0.0067282321899735376,4,0.08470831497304947,0.35
2017-04-26,AAPL,momentum,CHOPPY,19,0.9366754617414248,0.9050131926121372,-0.0316622691292876,-0.0023432093111778614,10.760000228881836,0.7810026385224274,-0.11675461741424809,4,0.07898101977000255,0.15563994693219185
2017-04-26,TEAM,momentum,CHOPPY,7,0.9234828496042217,0.27440633245382584,-0.6490765171503958,0.03719096873112148,10.760000228881836,0.7810026385224274,-0.11675461741424809,4,0.07898101977000255,0.17169238671564213
2017-04-26,ADBE,momentum,CHOPPY,5,0.9050131926121372,0.9762532981530343,0.0712401055408971,0.005195290355500956,10.760000228881836,0.7810026385224274,-0.11675461741424809,4,0.07898101977000255,0.11730385570631163
2017-04-26,WELL,meanrev,CHOPPY,1,0.9973614775725593,0.9683377308707124,-0.02902374670184693,-0.009104649636701252,10.760000228881836,0.7810026385224274,-0.11675461741424809,4,0.07898101977000255,0.35
2017-04-27,AAPL,momentum,CHOPPY,20,0.9366754617414248,0.9050131926121372,-0.0316622691292876,-0.0015794087718446648,10.850000381469728,0.7810026385224274,0.0,4,0.13684666235131557,0.15563994693219185
2017-04-27,TEAM,momentum,CHOPPY,8,0.9234828496042217,0.27440633245382584,-0.6490765171503958,0.05773258111905117,10.850000381469728,0.7810026385224274,0.0,4,0.13684666235131557,0.17169238671564213
2017-04-27,ADBE,momentum,CHOPPY,6,0.9050131926121372,0.9762532981530343,0.0712401055408971,0.009661567245504278,10.850000381469728,0.7810026385224274,0.0,4,0.13684666235131557,0.11730385570631163
2017-04-27,WELL,meanrev,CHOPPY,2,0.9973614775725593,0.9683377308707124,-0.02902374670184693,-0.004552272194576615,10.850000381469728,0.7810026385224274,0.0,4,0.13684666235131557,0.35
2017-04-28,AAPL,momentum,TRENDING_BULL,21,0.9366754617414248,0.8047493403693932,-0.13192612137203164,-0.0025515089172715036,10.359999656677246,0.8199208443271768,0.03891820580474947,8,0.11700112496631514,0.15563994693219185
2017-04-28,TEAM,momentum,TRENDING_BULL,9,0.9234828496042217,0.08443271767810026,-0.8390501319261214,0.08965095854953702,10.359999656677246,0.8199208443271768,0.03891820580474947,8,0.11700112496631514,0.17169238671564213
2017-04-28,ADBE,momentum,TRENDING_BULL,7,0.9050131926121372,0.9155672823218998,0.01055408970976257,0.012386704201199012,10.359999656677246,0.8199208443271768,0.03891820580474947,8,0.11700112496631514,0.11730385570631163
2017-04-28,WELL,meanrev,TRENDING_BULL,3,0.9973614775725593,0.9630606860158312,-0.03430079155672816,-0.014484693796467451,10.359999656677246,0.8199208443271768,0.03891820580474947,8,0.11700112496631514,0.35
2017-04-28,FTNT,momentum,TRENDING_BULL,0,0.9340369393139841,0.9340369393139841,0.0,-0.009614351673288066,10.359999656677246,0.8199208443271768,0.03891820580474947,8,0.11700112496631514,0.3415678917894435
2017-04-28,CMG,momentum,TRENDING_BULL,0,0.978891820580475,0.978891820580475,0.0,0.0010844043360447103,10.359999656677246,0.8199208443271768,0.03891820580474947,8,0.11700112496631514,0.2148396900645078
2017-04-28,ETN,momentum,TRENDING_BULL,0,0.8891820580474934,0.8891820580474934,0.0,-0.005414758506747238,10.359999656677246,0.8199208443271768,0.03891820580474947,8,0.11700112496631514,0.14817812781143297
2017-04-28,ES,momentum,TRENDING_BULL,0,0.9894459102902374,0.9894459102902374,0.0,-0.005011130803915583,10.359999656677246,0.8199208443271768,0.03891820580474947,8,0.11700112496631514,0.11789364005200534
2017-05-01,AAPL,momentum,TRENDING_BULL,24,0.9366754617414248,0.8047493403693932,-0.13192612137203164,0.017793302202620265,10.81999969482422,0.8199208443271768,0.0,8,0.04792587060391134,0.15563994693219185
2017-05-01,TEAM,momentum,TRENDING_BULL,12,0.9234828496042217,0.08443271767810026,-0.8390501319261214,0.0972355891315211,10.81999969482422,0.8199208443271768,0.0,8,0.04792587060391134,0.17169238671564213
2017-05-01,ADBE,momentum,TRENDING_BULL,10,0.9050131926121372,0.9155672823218998,0.01055408970976257,0.022757309738014857,10.81999969482422,0.8199208443271768,0.0,8,0.04792587060391134,0.11730385570631163
2017-05-01,WELL,meanrev,TRENDING_BULL,6,0.9973614775725593,0.9630606860158312,-0.03430079155672816,-0.017795571162129743,10.81999969482422,0.8199208443271768,0.0,8,0.04792587060391134,0.35
2017-05-01,FTNT,momentum,TRENDING_BULL,0,0.9340369393139841,0.9340369393139841,0.0,-0.005805210101266843,10.81999969482422,0.8199208443271768,0.0,8,0.04792587060391134,0.3415678917894435
2017-05-01,CMG,momentum,TRENDING_BULL,0,0.978891820580475,0.978891820580475,0.0,0.007646252018454864,10.81999969482422,0.8199208443271768,0.0,8,0.04792587060391134,0.2148396900645078
2017-05-01,ETN,momentum,TRENDING_BULL,0,0.8891820580474934,0.8891820580474934,0.0,0.001028190298129296,10.81999969482422,0.8199208443271768,0.0,8,0.04792587060391134,0.14817812781143297
2017-05-01,ES,momentum,TRENDING_BULL,0,0.9894459102902374,0.9894459102902374,0.0,-0.009366336609824737,10.81999969482422,0.8199208443271768,0.0,8,0.04792587060391134,0.11789364005200534
2017-05-02,AAPL,momentum,TRENDING_BULL,25,0.9366754617414248,0.7519788918205804,-0.18469656992084438,0.024250801893462223,10.109999656677246,0.7440633245382585,-0.0758575197889183,8,0.06397296243208342,0.15563994693219185
2017-05-02,TEAM,momentum,TRENDING_BULL,13,0.9234828496042217,0.052770448548812667,-0.870712401055409,0.10418803656525875,10.109999656677246,0.7440633245382585,-0.0758575197889183,8,0.06397296243208342,0.17169238671564213
2017-05-02,ADBE,momentum,TRENDING_BULL,11,0.9050131926121372,0.8707124010554089,-0.03430079155672827,0.021924625793047988,10.109999656677246,0.7440633245382585,-0.0758575197889183,8,0.06397296243208342,0.11730385570631163
